,Comment,Hate,clean_comment,Tokens,Length,devanagari
3789,Achcha choddo yaar. Tum log Jeeton aur hazaaron Baar jeeton sirf Terrorism bandh kar do yaar. Mujhe haar manzoor... http://fb.me/1fvnLnHrJ ,0,achcha choddo yaar tum log jeeton aur hazaaron baar jeeton sirf terrorism bandh kar yaar mujhe haar manzoor,"['achcha', 'choddo', 'yaar', 'tum', 'log', 'jeeton', 'aur', 'hazaaron', 'baar', 'jeeton', 'sirf', 'terrorism', 'bandh', 'kar', 'yaar', 'mujhe', 'haar', 'manzoor']",18,अच्छा छोड़ो यार तुम लोग जीतों और हज़ारों बार जीतों सिर्फ टेररिज्म बांध कर यार मुझे हार मंज़ूर
3790,Tu pahle tum jo ghar me rape karte ho uska rate bata,0,tu pahle tum jo ghar rape karte ho uska rate bata,"['tu', 'pahle', 'tum', 'jo', 'ghar', 'rape', 'karte', 'ho', 'uska', 'rate', 'bata']",11,तू पहले तुम जो घर रपे करते हो उसका रेट बता
3791,Kulbhushan bhi katega. Phansi pe charha ke bhej dein ge independence day pe.,0,kulbhushan bhi katega phansi pe charha ke bhej dein ge independence day pe,"['kulbhushan', 'bhi', 'katega', 'phansi', 'pe', 'charha', 'ke', 'bhej', 'dein', 'ge', 'independence', 'day', 'pe']",13,कुलभूषण भी कटेगा फँसी पे चढ़ा के भेज दें गए इंडिपेंडेंस डे पे
3792,I hate larkon ki awaz change hone wali age!!!,1,hate larkon ki awaz change hone wali age,"['hate', 'larkon', 'ki', 'awaz', 'change', 'hone', 'wali', 'age']",8,हेट लड़कों की आवाज़ चेंज होने वाली आगे
3793,"Main Khush Hu ke uski Nafrat ka Akela Waris Hu,",0,main khush hu ke uski nafrat ka akela waris hu,"['main', 'khush', 'hu', 'ke', 'uski', 'nafrat', 'ka', 'akela', 'waris', 'hu']",10,मैं खुश हु के उसकी नफरत का अकेला वारिस हु
3794,Kiun? Kaan sy khoon nikalwaany ka shoq hai?  and where do u live lol,0,kiun kaan sy khoon nikalwaany ka shoq hai u live lol,"['kiun', 'kaan', 'sy', 'khoon', 'nikalwaany', 'ka', 'shoq', 'hai', 'u', 'live', 'lol']",11,किउं कान सी खून निकलवानी का शोक है ु लाइव लोल
3795,"Pahle tum ghar me to rape karna chodo,  bad me India ka dekhna gadho",0,pahle tum ghar rape karna chodo bad india ka dekhna gadho,"['pahle', 'tum', 'ghar', 'rape', 'karna', 'chodo', 'bad', 'india', 'ka', 'dekhna', 'gadho']",11,पहले तुम घर रपे करना छोड़ो बाद इंडिया का देखना गधो
3796,Agar terrorism chod denge wo to 72 hooron ki pari se kaise milenge?,0,agar terrorism chod denge wo hooron ki pari se kaise milenge,"['agar', 'terrorism', 'chod', 'denge', 'wo', 'hooron', 'ki', 'pari', 'se', 'kaise', 'milenge']",11,अगर टेररिज्म छोड़ देंगे वो हूरों की पारी से कैसे मिलेंगे
3797,Bass aa gaya. Aapke jaise ek do aur dost naraaz ho gaye thee. Toh no hate tweet.,0,bass aa gaya aapke jaise ek aur dost naraaz ho gaye thee toh hate tweet,"['bass', 'aa', 'gaya', 'aapke', 'jaise', 'ek', 'aur', 'dost', 'naraaz', 'ho', 'gaye', 'thee', 'toh', 'hate', 'tweet']",15,बास आ गया आपके जैसे एक और दोस्त नाराज़ हो गए थी तोह हेट ट्वीट
3798,chal tujhy to bar rape krny ka chance mil jata ha naw,1,chal tujhy bar rape krny ka chance mil jata ha naw,"['chal', 'tujhy', 'bar', 'rape', 'krny', 'ka', 'chance', 'mil', 'jata', 'ha', 'naw']",11,चल तुझी बार रपे करनी का चांस मिल जाता है नव
3799,"Choddain gay fir toa terrorism bandh nhi aur be bharr jaega, railway tracks pe aur be bharay bharay bombs maarte peerogay.",0,choddain gay fir toa terrorism bandh nhi aur bharr jaega railway tracks pe aur bharay bharay bombs maarte peerogay,"['choddain', 'gay', 'fir', 'toa', 'terrorism', 'bandh', 'nhi', 'aur', 'bharr', 'jaega', 'railway', 'tracks', 'pe', 'aur', 'bharay', 'bharay', 'bombs', 'maarte', 'peerogay']",19,छोड़ें गे फिर तो टेररिज्म बांध नहीं और भर्र जाएगा रेलवे ट्रैक्स पे और भरे भरे बॉम्ब्स मारते पीरोगे
3800,Nahi Riya ji but agar matter pakistan hota hai to apne aap khoon khoul jata hai bahut Se dard hai saltation Se le kar ab tak,0,nahi riya ji agar matter pakistan hota hai apne aap khoon khoul jata hai bahut se dard hai saltation se le kar ab tak,"['nahi', 'riya', 'ji', 'agar', 'matter', 'pakistan', 'hota', 'hai', 'apne', 'aap', 'khoon', 'khoul', 'jata', 'hai', 'bahut', 'se', 'dard', 'hai', 'saltation', 'se', 'le', 'kar', 'ab', 'tak']",24,नहीं रिया जी अगर मटर पाकिस्तान होता है अपने आप खून खोल जाता है बहुत से दर्द है सल्टातिओं से ले कर अब तक
3801,wo gareeb awam ja k army ki god me kyu beithi hai.kyu waha k terror perpetrators ka sath deti hai?,0,wo gareeb awam ja k army ki god kyu beithi haikyu waha k terror perpetrators ka sath deti hai,"['wo', 'gareeb', 'awam', 'ja', 'k', 'army', 'ki', 'god', 'kyu', 'beithi', 'haikyu', 'waha', 'k', 'terror', 'perpetrators', 'ka', 'sath', 'deti', 'hai']",19,वो गरीब एवं जा क आर्मी की गॉड क्यों बैठी हाइक्यू वह क टेरर परपटरटॉरस का साथ देती है
3802,@chintskap Acha chlo ap jeeto hazar dafa jeeto par meray Kashmir main terrorism band kr do.  #PakistanZindabad,0,USER,['USER'],1,यूजर
3803,Rape to pakistan ka hone wala hai Ground pe..Bhai tu apni jaan sambhal k kal raat ko Ghar se na nikle pata nahi koi aapke sir pe Tv tod de.,0,rape pakistan ka hone wala hai ground pebhai tu apni jaan sambhal k kal raat ko ghar se na nikle pata nahi koi aapke sir pe tv tod de,"['rape', 'pakistan', 'ka', 'hone', 'wala', 'hai', 'ground', 'pebhai', 'tu', 'apni', 'jaan', 'sambhal', 'k', 'kal', 'raat', 'ko', 'ghar', 'se', 'na', 'nikle', 'pata', 'nahi', 'koi', 'aapke', 'sir', 'pe', 'tv', 'tod', 'de']",29,रपे पाकिस्तान का होने वाला है ग्राउंड पेभाई तू अपनी जान संभल क कल रात को घर से न निकले पता नहीं कोई आपके सर पे टीवी तोड़ दे
3804,"Gand marne ke liye, chal ab bye chinal ke, kal pure mulk ka bhi rape hojaynga tere wo bhi dekh liyo ok,",0,gand marne ke liye chal ab bye chinal ke kal pure mulk ka bhi rape hojaynga tere wo bhi dekh liyo ok,"['gand', 'marne', 'ke', 'liye', 'chal', 'ab', 'bye', 'chinal', 'ke', 'kal', 'pure', 'mulk', 'ka', 'bhi', 'rape', 'hojaynga', 'tere', 'wo', 'bhi', 'dekh', 'liyo', 'ok']",22,गांड मरने के लिए चल अब बाई चैनल के कल पुरे मुल्क का भी रपे होजायँगे तेरे वो भी देख लियो ओके
3805,Peace Ki Baat Karte Hain Jaise Kashmir Me Pakistan Army Terror Kar Rahi Haiii.....Being Human....For Humanity..... pic.twitter.com/mNv94emEn7,1,peace ki baat karte hain jaise kashmir pakistan army terror kar rahi haiiibeing humanfor humanity pictwittercommnvemen,"['peace', 'ki', 'baat', 'karte', 'hain', 'jaise', 'kashmir', 'pakistan', 'army', 'terror', 'kar', 'rahi', 'haiiibeing', 'humanfor', 'humanity', 'pictwittercommnvemen']",16,पीस की बात करते हैं जैसे कश्मीर पाकिस्तान आर्मी टेरर कर रही हीिबेंग हमनफर ह्यूमैनिटी पिस्टवॉटरकमनवमें
3806,Aap log khud apni behnu ka rape kar rahe ho hamain kya sikhawoge,1,aap log khud apni behnu ka rape kar rahe ho hamain kya sikhawoge,"['aap', 'log', 'khud', 'apni', 'behnu', 'ka', 'rape', 'kar', 'rahe', 'ho', 'hamain', 'kya', 'sikhawoge']",13,आप लोग खुद अपनी बेहणु का रपे कर रहे हो हमें क्या सिखाओगे
3807,Phir to badiya hai ....Voh Kya hai ki Hindustan ke hain na to sirf pyar aur Ekta samajh Aati hai ... yeh nafrat ki soch se confuse hote hain,0,phir badiya hai voh kya hai ki hindustan ke hain na sirf pyar aur ekta samajh aati hai yeh nafrat ki soch se confuse hote hain,"['phir', 'badiya', 'hai', 'voh', 'kya', 'hai', 'ki', 'hindustan', 'ke', 'hain', 'na', 'sirf', 'pyar', 'aur', 'ekta', 'samajh', 'aati', 'hai', 'yeh', 'nafrat', 'ki', 'soch', 'se', 'confuse', 'hote', 'hain']",26,फिर बढ़िया है वोह क्या है की हिंदुस्तान के हैं न सिर्फ प्यार और एकता समझ आती है यह नफरत की सोच से कंफ्यूज होते हैं
3808,Haan 15 ek sath pure india ka rape karne ke liye,0,haan ek sath pure india ka rape karne ke liye,"['haan', 'ek', 'sath', 'pure', 'india', 'ka', 'rape', 'karne', 'ke', 'liye']",10,हाँ एक साथ पुरे इंडिया का रपे करने के लिए
3809,Mujhe lagta hai kal india mai rape ki ratio bharnay wali hai chal yaar let c tomorrow aur haan izzat bacha k,0,mujhe lagta hai kal india mai rape ki ratio bharnay wali hai chal yaar let c tomorrow aur haan izzat bacha k,"['mujhe', 'lagta', 'hai', 'kal', 'india', 'mai', 'rape', 'ki', 'ratio', 'bharnay', 'wali', 'hai', 'chal', 'yaar', 'let', 'c', 'tomorrow', 'aur', 'haan', 'izzat', 'bacha', 'k']",22,मुझे लगता है कल इंडिया मई रपे की रेश्यो भरने वाली है चल यार लेट स टुमारो और हाँ इज़्ज़त बचा क
3810,App #kashmir mein terrorism band karo innocent kashmiris ko hr roz shaheed kr rahay ho.,0,app kashmir mein terrorism band karo innocent kashmiris ko hr roz shaheed kr rahay ho,"['app', 'kashmir', 'mein', 'terrorism', 'band', 'karo', 'innocent', 'kashmiris', 'ko', 'hr', 'roz', 'shaheed', 'kr', 'rahay', 'ho']",15,अप्प कश्मीर में टेररिज्म बंद करो इनोसेंट कश्मिरिस को हर रोज़ शहीद क्र रहे हो
3811,Are tumhare har gali mohalle mai rape hote hai tumhare yaha ladkio ko nikalna mushkil hai,0,tumhare har gali mohalle mai rape hote hai tumhare yaha ladkio ko nikalna mushkil hai,"['tumhare', 'har', 'gali', 'mohalle', 'mai', 'rape', 'hote', 'hai', 'tumhare', 'yaha', 'ladkio', 'ko', 'nikalna', 'mushkil', 'hai']",15,तुम्हारे हर गली मोहल्ले मई रपे होते है तुम्हारे यहाँ लड़कीओ को निकलना मुश्किल है
3812,"Ak ne army pr sawal uthaya ya ni,pr us video ki zarurat ni thi.Ak bhi galat",1,ak ne army pr sawal uthaya ya nipr us video ki zarurat ni thiak bhi galat,"['ak', 'ne', 'army', 'pr', 'sawal', 'uthaya', 'ya', 'nipr', 'us', 'video', 'ki', 'zarurat', 'ni', 'thiak', 'bhi', 'galat']",16,एक ने आर्मी पर सवाल उठाया या निप्र उस वीडियो की ज़रूरत नई थीएक भी गलत
3813,Aur India rape mukth hone ke liye nirbhaya kand ko yaad karta hai.,1,aur india rape mukth hone ke liye nirbhaya kand ko yaad karta hai,"['aur', 'india', 'rape', 'mukth', 'hone', 'ke', 'liye', 'nirbhaya', 'kand', 'ko', 'yaad', 'karta', 'hai']",13,और इंडिया रपे मुक्त होने के लिए निर्भया कांड को याद करता है
3814,It's just a name. There is no help. Haathi ke daant khane ke aur dikhane ke aur. #hate #Flipkart,0,name help haathi ke daant khane ke aur dikhane ke aur hate flipkart,"['name', 'help', 'haathi', 'ke', 'daant', 'khane', 'ke', 'aur', 'dikhane', 'ke', 'aur', 'hate', 'flipkart']",13,नाम हेल्प हाथी के दांत खाने के और दिखने के और हेट फ्लिपकार्ट
3815,Yogi ji aaj Gorakhpur me fir  ik  nirdosh ka chalan kiya gaya hai .WO bhi murder 302 me aur aur aap kahte hai ki aap yogi hai,0,yogi ji aaj gorakhpur fir ik nirdosh ka chalan kiya gaya hai wo bhi murder aur aur aap kahte hai ki aap yogi hai,"['yogi', 'ji', 'aaj', 'gorakhpur', 'fir', 'ik', 'nirdosh', 'ka', 'chalan', 'kiya', 'gaya', 'hai', 'wo', 'bhi', 'murder', 'aur', 'aur', 'aap', 'kahte', 'hai', 'ki', 'aap', 'yogi', 'hai']",24,योगी जी आज गोरखपुर फिर इक निर्दोष का चलन किया गया है वो भी मर्डर और और आप कहते है की आप योगी है
3816,Rishi sab har muslim terrorism na he hota agar ap ak ache or samajdar insaan hote to ap ko ye batane ke zarorat na te........,1,rishi sab har muslim terrorism na hota agar ap ak ache samajdar insaan hote ap ko ye batane ke zarorat na te,"['rishi', 'sab', 'har', 'muslim', 'terrorism', 'na', 'hota', 'agar', 'ap', 'ak', 'ache', 'samajdar', 'insaan', 'hote', 'ap', 'ko', 'ye', 'batane', 'ke', 'zarorat', 'na', 'te']",22,ऋषि सब हर मुस्लिम टेररिज्म न होता अगर आप एक अचे समझदार इंसान होते आप को ये बताने के ज़रूरत न ते
3817,"indira Gandhi ko marne wala sikh.Rajiv Gandhi ko marne wali tamil ki thi,to Terrorism ko paida karne waly palny wala khud india haI.mind it https://twitter.com/chintskap/status/875447907922567170 …",1,indira gandhi ko marne wala sikhrajiv gandhi ko marne wali tamil ki thito terrorism ko paida karne waly palny wala khud india haimind …,"['indira', 'gandhi', 'ko', 'marne', 'wala', 'sikhrajiv', 'gandhi', 'ko', 'marne', 'wali', 'tamil', 'ki', 'thito', 'terrorism', 'ko', 'paida', 'karne', 'waly', 'palny', 'wala', 'khud', 'india', 'haimind', '…']",24,इन्दिर गन्धि को मर्ने वल सिख्रजिव् गन्धि को मर्ने वलि तमिल् कि थितो तेर्रोरिस्म् को पैद कर्ने वल्य् पल्न्य् वल खुद् इन्दिअ हैमिन्द् …
3818,Excuse me Mr rishi kapoor aap na bolne se pehle socha kare terrorism aap log khatam kare humare kashmir per aap log kaise zulum kar rahe hai,0,excuse mr rishi kapoor aap na bolne se pehle socha kare terrorism aap log khatam kare humare kashmir per aap log kaise zulum kar rahe hai,"['excuse', 'mr', 'rishi', 'kapoor', 'aap', 'na', 'bolne', 'se', 'pehle', 'socha', 'kare', 'terrorism', 'aap', 'log', 'khatam', 'kare', 'humare', 'kashmir', 'per', 'aap', 'log', 'kaise', 'zulum', 'kar', 'rahe', 'hai']",26,एक्सक्यूज़ मर ऋषि कपूर आप न बोलने से पहले सोचा करे टेररिज्म आप लोग ख़तम करे हमारे कश्मीर पैर आप लोग कैसे जुलुम कर रहे है
